id~nachname~vorname~geboren~gestorben~pnd~wikipedia~gagliardi~dekanat~rektor~id_fakultaet
heusser_jc~Heusser~Jacob Christian~1826~1909~116784784~https://de.wikipedia.org/wiki/Jakob_Christian_Heusser~UZV: 996, Nr. 86~~~2
hildebrand_b~Hildebrand~Bruno~1812~1878~118550942~https://de.wikipedia.org/wiki/Bruno_Hildebrand~UZV: 960, Nr. 9~Dekan: 1852-1853/54~~3
hillebrand_jh~Hillebrand~Julius Hubert~1819~1868~102012717~~UZV: 961, Nr. 15~Dekan: 1864-1865/66~~3
hirzel_b~Hirzel~Bernhard~1807~1847~11691615X~https://de.wikipedia.org/wiki/Bernhard_Hirzel~UZV: 986, Nr. 108~~~2
hirzel_l~Hirzel~Ludwig~1801~1841~116916583~~UZV: 958, Nr. 31~Dekan: 1837/38-1839~~4
hitzig_e~Hitzig~Eduard~1838~1907~116917423~https://de.wikipedia.org/wiki/Eduard_Hitzig_(Psychiater)~UZV: 968, Nr. 29~~~1
hitzig_f~Hitzig~Ferdinand~1807~1875~116917482~https://de.wikipedia.org/wiki/Ferdinand_Hitzig~UZV: 957, Nr. 2~Dekan: 1835-1837; 1845-1846/47; 1855-1856/57~Rektor: 1842-1843/44; 1858-1859/60~4
hitzig_h~Hitzig~Hermann~1843~1918~116917563~https://de.wikipedia.org/wiki/Hermann_Hitzig~UZV: 981, Nr. 26~Dekan: 1890-1891/92~~2
hitzig_hf~Hitzig~Hermann Ferdinand~1868~1911~11691758X~https://de.wikipedia.org/wiki/Hermann_Ferdinand_Hitzig~UZV: 962, Nr. 37~Dekan: 1898-1899/00~~3
hitzig_t~Hitzig~Theodor~1869~1930~159106974~~UZV: 973, Nr. 134~~~1
hodes_m~Hodes~Martin~1798~1870~116922559~~UZV: 970, Nr. 73~Dekan: 1844-1845/46~~1
hoeber_r~Höber~Rudolf~1873~1953~116922788~https://de.wikipedia.org/wiki/Rudolf_Höber~UZV: 973, Nr. 135~~~1
hoelder_e~Hölder~Eduard~1847~1911~116926848~https://de.wikipedia.org/wiki/Eduard_Hölder~UZV: 961, Nr. 25~~~3
hoffmann-krayer_e~Hoffmann-Krayer~Eduard~1864~1936~118774689~https://de.wikipedia.org/wiki/Eduard_Hoffmann-Krayer~UZV: 988, Nr. 146~~~2
hofmeister_rh~Hofmeister~Rudolf Heinrich~1814~1887~~~UZV: 995, Nr. 58~~~2
honegger_jj~Honegger~Johann Jacob~1825~1896~104285982~https://de.wikipedia.org/wiki/Johann_Jakob_Honegger~UZV: 984, Nr. 73~~~2
horner_jf~Horner~Johann Friedrich~1831~1886~118817264~https://de.wikipedia.org/wiki/Johann_Friedrich_Horner~UZV: 968, Nr. 28~Dekan: 1878-1879/80~~1
horner_l~Horner~Ludwig~1811~1838~123364019~~UZV: 996, Nr. 76~~~2
hottinger_jj~Hottinger~Johann Jakob~1783~1860~11701351X~https://de.wikipedia.org/wiki/Johann_Jakob_Hottinger_(Historiker)~UZV: 980, Nr. 3~~~2
hotz_jh~Hotz~Johann Heinrich~1822~1883~101893094~~UZV: 964, Nr. 73~~~3
huber_a~Huber~Armin~1861~1931~~~UZV: 973, Nr. 125~~~1
huber_e~Huber~Eugen~1849~1923~118554026~https://de.wikipedia.org/wiki/Eugen_Huber~UZV: 965, Nr. 82~~~3
hug_a~Hug~Arnold~1832~1895~117054380~https://de.wikipedia.org/wiki/Arnold_Hug~UZV: 980, Nr. 11~Dekan: 1872-1873/74~Rektor: 1880-1881/82~2
hug_jc~Hug~Johann Caspar~1821~1884~~~UZV: 996, Nr. 85~~~2
huguenin_g~Huguenin~Gustav~1840~1920~119003368~https://de.wikipedia.org/wiki/Gustav_Huguenin~UZV: 968, Nr. 26~~~1
hunziker_o~Hunziker~Otto~1841~1909~117070181~https://de.wikipedia.org/wiki/Karl_Otto_Hunziker~UZV: 984, Nr. 78~~~2
imhof_oe~Imhof~Othmar Emil~1855~1936~117129941~~UZV: 998, Nr. 113~~~2
jacoby_d~Jacoby~Daniel~1844~1918~117048445~~UZV: 987, Nr. 132~~~2
jaeger_oh~Jaeger~Otto Heinrich~1828~1912~117058017~https://de.wikipedia.org/wiki/Otto_Jäger~UZV: 984, Nr. 68~~~2
kabsch_w~Kabsch~Wilhelm~1835~1864~116012056~~UZV: 996, Nr. 91~~~2
kaegi_a~Kaegi~Adolf~1849~1923~116013184~https://de.wikipedia.org/wiki/Adolf_Kaegi~UZV: 981, Nr. 30~Dekan: 1888-1889/90~~2
kappeler_ga~Kappeler~Georg Alfred~1839~1916~138282625~~UZV: 959, Nr. 54~~~4
kaufmann_k~Kaufmann~Konstantin~1853~1934~~~UZV: 972, Nr. 116~~~1
keim_kt~Keim~Karl Theodor~1825~1878~11611567X~https://de.wikipedia.org/wiki/Karl_Theodor_Keim~UZV: 957, Nr. 10~Dekan: 1862-1863/64~~4
keller_c~Keller~Conrad~1848~1930~116119438~https://de.wikipedia.org/wiki/Conrad_Keller_(Zoologe)~UZV: 997, Nr. 98~~~2
keller_fl~Keller~Friedrich Ludwig~1799~1860~100177085~https://de.wikipedia.org/wiki/Friedrich_Ludwig_Keller~UZV: 960, Nr. 4~Dekan: 1833-1834/35; 1841/42-1843/44~~3
kempin_e~Kempin (geb. Spyri)~Emilie~1853~1901~119011026~https://de.wikipedia.org/wiki/Emilie_Kempin-Spyri~UZV: 965, Nr. 88~~~3
kenngott_jga~Kenngott~Johann Gustav Adolf~1818~1897~116130598~https://de.wikipedia.org/wiki/Gustav_Adolf_Kenngott~UZV: 992, Nr. 11~Dekan: 1866-1867/68; 1876-1877/78; 1882-1883/84~~2
kesselring_h~Kesselring~Heinrich~1832~1919~~~UZV: 957, Nr. 14~Dekan: 1874-1875/76; 1884-1885/86; 1889/90~Rektor: 1892-1893/94~4
