id_dozent~id_fakultaet~nachname~vorname~geboren~gestorben~pnd~wikipedia~gagliardi~dekanat~rektor
woerner_e~4~Wörner~Ernst~1829~1875~1012373355~~UZV: 959, Nr. 48~~
wolf_jr~2~Wolf~Johann Rudolf~1816~1893~119160358~https://de.wikipedia.org/wiki/Rudolf_Wolf_(Astronom)~UZV: 994, Nr. 52~~
wolf_j~3~Wolf~Julius~1862~1937~117445029~https://de.wikipedia.org/wiki/Julius_Wolf~UZV: 962, Nr. 32~Dekan: 1890-1891/92~
wolfer_a~2~Wolfer~Alfred~1854~1931~117446696~https://de.wikipedia.org/wiki/Alfred_Wolfer~UZV: 994, Nr. 43~~
wundt_w~2~Wundt~Wilhelm~1832~1920~11863562X~https://de.wikipedia.org/wiki/Wilhelm_Wundt~UZV: 981, Nr. 18~~
wyder_t~1~Wyder~Theodor~1853~1926~118833375~https://de.wikipedia.org/wiki/Theodor_Wyder~UZV: 968, Nr. 39~Dekan: 1896-1897/98~
wyss_f~3~Wyss~Friedrich~1818~1907~117349518~~UZV: 961, Nr. 16~Dekan: 1850-1851/52~
wyss_gh~2~Wyss~Georg Heinrich~1862~1900~~~UZV: 998, Nr. 115~~
wyss_g~2~Wyss~Georg~1816~1893~117349569~http://www.hls-dhs-dss.ch/textes/d/D27128.php~UZV: 980, Nr. 12~Dekan: 1860-1861/62; 1868-1869/70~Rektor: 1872-1873/74
wyss_h~1~Wyss~Hans~1847~1901~~~UZV: 971, Nr. 82~~
wyss-kienast_o~1~Wyss-Kienast~Oscar~1840~1918~118771523~~UZV: 968, Nr. 30~Dekan: 1882-1883/84~Rektor: 1894-1895/96
ziegler_e~1~Ziegler~Ernst~1849~1905~116987197~https://de.wikipedia.org/wiki/Ernst_Ziegler_(Pathologe)~UZV: 968, Nr. 33~~
ziesing_t~2~Ziesing~Theodor~1856~1912~~~UZV: 987, Nr. 134~~
zimmermann_jh~4~Zimmermann~Johann Heinrich~1804~1873~122461789~~UZV: 959, Nr. 41~~
zuercher_e~3~Zürcher~Emil~1850~1926~119320339~http://www.hls-dhs-dss.ch/textes/d/D3736.php~UZV: 962, Nr. 34~Dekan: 1892-1893/94~
zwicky_hl~1~Zwicky~Heinrich Lukas~1820~1884~104182822~~UZV: 972, Nr. 108~~
